fname,label,manually_verified
Dataset/Fear/OAF_match_fear_1.wav,Fear,1
Dataset/Fear/OAF_merge_fear_1.wav,Fear,1
Dataset/Fear/OAF_mess_fear_1.wav,Fear,1
Dataset/Fear/OAF_met_fear_1.wav,Fear,1
Dataset/Fear/OAF_mill_fear_1.wav,Fear,1
Dataset/Fear/OAF_mob_fear_1.wav,Fear,1
Dataset/Fear/OAF_mode_fear_1.wav,Fear,1
Dataset/Fear/OAF_mood_fear_1.wav,Fear,1
Dataset/Fear/OAF_moon_fear_1.wav,Fear,1
Dataset/Fear/OAF_mop_fear_1.wav,Fear,1
Dataset/Fear/OAF_mouse_fear_1.wav,Fear,1
Dataset/Fear/OAF_nag_fear_1.wav,Fear,1
Dataset/Fear/OAF_name_fear_1.wav,Fear,1
Dataset/Fear/OAF_near_fear_1.wav,Fear,1
Dataset/Fear/OAF_neat_fear_1.wav,Fear,1
Dataset/Fear/OAF_nice_fear_1.wav,Fear,1
Dataset/Fear/OAF_note_fear_1.wav,Fear,1
Dataset/Fear/OAF_numb_fear_1.wav,Fear,1
Dataset/Fear/OAF_pad_fear_1.wav,Fear,1
Dataset/Fear/OAF_page_fear_1.wav,Fear,1
Dataset/Fear/OAF_pain_fear_1.wav,Fear,1
Dataset/Fear/OAF_pass_fear_1.wav,Fear,1
Dataset/Fear/OAF_pearl_fear_1.wav,Fear,1
Dataset/Fear/OAF_peg_fear_1.wav,Fear,1
Dataset/Fear/OAF_perch_fear_1.wav,Fear,1
Dataset/Fear/OAF_phone_fear_1.wav,Fear,1
Dataset/Fear/OAF_pick_fear_1.wav,Fear,1
Dataset/Fear/OAF_pike_fear_1.wav,Fear,1
Dataset/Fear/OAF_pole_fear_1.wav,Fear,1
Dataset/Fear/OAF_pool_fear_1.wav,Fear,1
Dataset/Fear/OAF_puff_fear_1.wav,Fear,1
Dataset/Fear/OAF_rag_fear_1.wav,Fear,1
Dataset/Fear/OAF_raid_fear_1.wav,Fear,1
Dataset/Fear/OAF_rain_fear_1.wav,Fear,1
Dataset/Fear/OAF_raise_fear_1.wav,Fear,1
Dataset/Fear/OAF_rat_fear_1.wav,Fear,1
Dataset/Fear/OAF_reach_fear_1.wav,Fear,1
Dataset/Fear/OAF_read_fear_1.wav,Fear,1
Dataset/Fear/OAF_red_fear_1.wav,Fear,1
Dataset/Fear/OAF_ring_fear_1.wav,Fear,1
Dataset/Fear/OAF_ripe_fear_1.wav,Fear,1
Dataset/Fear/OAF_road_fear_1.wav,Fear,1
Dataset/Fear/OAF_room_fear_1.wav,Fear,1
Dataset/Fear/OAF_rose_fear_1.wav,Fear,1
Dataset/Fear/OAF_rot_fear_1.wav,Fear,1
Dataset/Fear/OAF_rough_fear_1.wav,Fear,1
Dataset/Fear/OAF_rush_fear_1.wav,Fear,1
Dataset/Fear/OAF_said_fear_1.wav,Fear,1
Dataset/Fear/OAF_sail_fear_1.wav,Fear,1
Dataset/Fear/OAF_search_fear_1.wav,Fear,1
Dataset/Fear/OAF_seize_fear_1.wav,Fear,1
Dataset/Fear/OAF_sell_fear_1.wav,Fear,1
Dataset/Fear/OAF_shack_fear_1.wav,Fear,1
Dataset/Fear/OAF_shall_fear_1.wav,Fear,1
Dataset/Fear/OAF_shawl_fear_1.wav,Fear,1
Dataset/Fear/OAF_sheep_fear_1.wav,Fear,1
Dataset/Fear/OAF_shirt_fear_1.wav,Fear,1
Dataset/Fear/OAF_should_fear_1.wav,Fear,1
Dataset/Fear/OAF_shout_fear_1.wav,Fear,1
Dataset/Fear/OAF_size_fear_1.wav,Fear,1
Dataset/Fear/OAF_soap_fear_1.wav,Fear,1
Dataset/Fear/OAF_soup_fear_1.wav,Fear,1
Dataset/Fear/OAF_sour_fear_1.wav,Fear,1
Dataset/Fear/OAF_south_fear_1.wav,Fear,1
Dataset/Fear/OAF_sub_fear_1.wav,Fear,1
Dataset/Fear/OAF_such_fear_1.wav,Fear,1
Dataset/Fear/OAF_sure_fear_1.wav,Fear,1
Dataset/Fear/OAF_take_fear_1.wav,Fear,1
Dataset/Fear/OAF_talk_fear_1.wav,Fear,1
Dataset/Fear/OAF_tape_fear_1.wav,Fear,1
Dataset/Fear/OAF_team_fear_1.wav,Fear,1
Dataset/Fear/OAF_tell_fear_1.wav,Fear,1
Dataset/Fear/OAF_thin_fear_1.wav,Fear,1
Dataset/Fear/OAF_third_fear_1.wav,Fear,1
Dataset/Fear/OAF_thought_fear_1.wav,Fear,1
Dataset/Fear/OAF_thumb_fear_1.wav,Fear,1
Dataset/Fear/OAF_time_fear_1.wav,Fear,1
Dataset/Fear/OAF_tip_fear_1.wav,Fear,1
Dataset/Fear/OAF_tire_fear_1.wav,Fear,1
Dataset/Fear/OAF_ton_fear_1.wav,Fear,1
Dataset/Fear/OAF_tool_fear_1.wav,Fear,1
Dataset/Fear/OAF_tough_fear_1.wav,Fear,1
Dataset/Fear/OAF_turn_fear_1.wav,Fear,1
Dataset/Fear/OAF_vine_fear_1.wav,Fear,1
Dataset/Fear/OAF_voice_fear_1.wav,Fear,1
Dataset/Fear/OAF_void_fear_1.wav,Fear,1
Dataset/Fear/OAF_vote_fear_1.wav,Fear,1
Dataset/Fear/OAF_wag_fear_1.wav,Fear,1
Dataset/Fear/OAF_walk_fear_1.wav,Fear,1
Dataset/Fear/OAF_wash_fear_1.wav,Fear,1
Dataset/Fear/OAF_week_fear_1.wav,Fear,1
Dataset/Fear/OAF_wheat_fear_1.wav,Fear,1
Dataset/Fear/OAF_when_fear_1.wav,Fear,1
Dataset/Fear/OAF_which_fear_1.wav,Fear,1
Dataset/Fear/OAF_whip_fear_1.wav,Fear,1
Dataset/Fear/OAF_white_fear_1.wav,Fear,1
Dataset/Fear/OAF_wife_fear_1.wav,Fear,1
Dataset/Fear/OAF_wire_fear_1.wav,Fear,1
Dataset/Fear/OAF_witch_fear_1.wav,Fear,1
Dataset/Fear/OAF_yearn_fear_1.wav,Fear,1
Dataset/Fear/OAF_yes_fear_1.wav,Fear,1
Dataset/Fear/OAF_young_fear_1.wav,Fear,1
Dataset/Fear/OAF_youth_fear_1.wav,Fear,1
Dataset/Fear/YAF_back_fear_1.wav,Fear,1
Dataset/Fear/YAF_bar_fear_1.wav,Fear,1
Dataset/Fear/YAF_base_fear_1.wav,Fear,1
Dataset/Fear/YAF_bath_fear_1.wav,Fear,1
Dataset/Fear/YAF_bean_fear_1.wav,Fear,1
Dataset/Fear/YAF_beg_fear_1.wav,Fear,1
Dataset/Fear/YAF_bite_fear_1.wav,Fear,1
Dataset/Fear/YAF_boat_fear_1.wav,Fear,1
Dataset/Fear/YAF_bone_fear_1.wav,Fear,1
Dataset/Fear/YAF_book_fear_1.wav,Fear,1
Dataset/Fear/YAF_bought_fear_1.wav,Fear,1
Dataset/Fear/YAF_burn_fear_1.wav,Fear,1
Dataset/Fear/YAF_cab_fear_1.wav,Fear,1
Dataset/Fear/YAF_calm_fear_1.wav,Fear,1
Dataset/Fear/YAF_came_fear_1.wav,Fear,1
Dataset/Fear/YAF_cause_fear_1.wav,Fear,1
Dataset/Fear/YAF_chain_fear_1.wav,Fear,1
Dataset/Fear/YAF_chair_fear_1.wav,Fear,1
Dataset/Fear/YAF_chalk_fear_1.wav,Fear,1
Dataset/Fear/YAF_chat_fear_1.wav,Fear,1
Dataset/Fear/YAF_check_fear_1.wav,Fear,1
Dataset/Fear/YAF_cheek_fear_1.wav,Fear,1
Dataset/Fear/YAF_chief_fear_1.wav,Fear,1
Dataset/Fear/YAF_choice_fear_1.wav,Fear,1
Dataset/Fear/YAF_cool_fear_1.wav,Fear,1
Dataset/Fear/YAF_dab_fear_1.wav,Fear,1
Dataset/Fear/YAF_date_fear_1.wav,Fear,1
Dataset/Fear/YAF_dead_fear_1.wav,Fear,1
Dataset/Fear/YAF_death_fear_1.wav,Fear,1
Dataset/Fear/YAF_deep_fear_1.wav,Fear,1
Dataset/Fear/YAF_dime_fear_1.wav,Fear,1
Dataset/Fear/YAF_dip_fear_1.wav,Fear,1
Dataset/Fear/YAF_ditch_fear_1.wav,Fear,1
Dataset/Fear/YAF_dodge_fear_1.wav,Fear,1
Dataset/Fear/YAF_dog_fear_1.wav,Fear,1
Dataset/Fear/YAF_doll_fear_1.wav,Fear,1
Dataset/Fear/YAF_door_fear_1.wav,Fear,1
Dataset/Fear/YAF_fail_fear_1.wav,Fear,1
Dataset/Fear/YAF_fall_fear_1.wav,Fear,1
Dataset/Fear/YAF_far_fear_1.wav,Fear,1
Dataset/Fear/YAF_fat_fear_1.wav,Fear,1
Dataset/Fear/YAF_fit_fear_1.wav,Fear,1
Dataset/Fear/YAF_five_fear_1.wav,Fear,1
Dataset/Fear/YAF_food_fear_1.wav,Fear,1
Dataset/Fear/YAF_gap_fear_1.wav,Fear,1
Dataset/Fear/YAF_gas_fear_1.wav,Fear,1
Dataset/Fear/YAF_gaze_fear_1.wav,Fear,1
Dataset/Fear/YAF_germ_fear_1.wav,Fear,1
Dataset/Fear/YAF_get_fear_1.wav,Fear,1
Dataset/Fear/YAF_gin_fear_1.wav,Fear,1
Dataset/Fear/YAF_goal_fear_1.wav,Fear,1
Dataset/Fear/YAF_good_fear_1.wav,Fear,1
Dataset/Fear/YAF_goose_fear_1.wav,Fear,1
Dataset/Fear/YAF_gun_fear_1.wav,Fear,1
Dataset/Fear/YAF_half_fear_1.wav,Fear,1
Dataset/Fear/YAF_hall_fear_1.wav,Fear,1
Dataset/Fear/YAF_hash_fear_1.wav,Fear,1
Dataset/Fear/YAF_hate_fear_1.wav,Fear,1
Dataset/Fear/YAF_have_fear_1.wav,Fear,1
Dataset/Fear/YAF_haze_fear_1.wav,Fear,1
Dataset/Fear/YAF_hire_fear_1.wav,Fear,1
Dataset/Fear/YAF_hit_fear_1.wav,Fear,1
Dataset/Fear/YAF_hole_fear_1.wav,Fear,1
Dataset/Fear/YAF_home_fear_1.wav,Fear,1
Dataset/Fear/YAF_hurl_fear_1.wav,Fear,1
Dataset/Fear/YAF_hush_fear_1.wav,Fear,1
Dataset/Fear/YAF_jail_fear_1.wav,Fear,1
Dataset/Fear/YAF_jar_fear_1.wav,Fear,1
Dataset/Fear/YAF_join_fear_1.wav,Fear,1
Dataset/Fear/YAF_judge_fear_1.wav,Fear,1
Dataset/Fear/YAF_jug_fear_1.wav,Fear,1
Dataset/Fear/YAF_juice_fear_1.wav,Fear,1
Dataset/Fear/YAF_keen_fear_1.wav,Fear,1
Dataset/Fear/YAF_keep_fear_1.wav,Fear,1
Dataset/Fear/YAF_keg_fear_1.wav,Fear,1
Dataset/Fear/YAF_kick_fear_1.wav,Fear,1
Dataset/Fear/YAF_kill_fear_1.wav,Fear,1
Dataset/Fear/YAF_king_fear_1.wav,Fear,1
Dataset/Fear/YAF_kite_fear_1.wav,Fear,1
Dataset/Fear/YAF_knock_fear_1.wav,Fear,1
Dataset/Fear/YAF_late_fear_1.wav,Fear,1
Dataset/Fear/YAF_laud_fear_1.wav,Fear,1
Dataset/Fear/YAF_lean_fear_1.wav,Fear,1
Dataset/Fear/YAF_learn_fear_1.wav,Fear,1
Dataset/Fear/YAF_lease_fear_1.wav,Fear,1
Dataset/Fear/YAF_lid_fear_1.wav,Fear,1
Dataset/Fear/YAF_life_fear_1.wav,Fear,1
Dataset/Fear/YAF_limb_fear_1.wav,Fear,1
Dataset/Fear/YAF_live_fear_1.wav,Fear,1
Dataset/Fear/YAF_loaf_fear_1.wav,Fear,1
Dataset/Fear/YAF_long_fear_1.wav,Fear,1
Dataset/Fear/YAF_lore_fear_1.wav,Fear,1
Dataset/Fear/YAF_lose_fear_1.wav,Fear,1
Dataset/Fear/YAF_lot_fear_1.wav,Fear,1
Dataset/Fear/YAF_love_fear_1.wav,Fear,1
Dataset/Fear/YAF_luck_fear_1.wav,Fear,1
Dataset/Fear/YAF_make_fear_1.wav,Fear,1
Dataset/Fear/YAF_match_fear_1.wav,Fear,1
Dataset/Fear/YAF_merge_fear_1.wav,Fear,1
Dataset/Fear/YAF_mess_fear_1.wav,Fear,1
Dataset/Fear/YAF_met_fear_1.wav,Fear,1
Dataset/Fear/YAF_mill_fear_1.wav,Fear,1
Dataset/Fear/YAF_mob_fear_1.wav,Fear,1
Dataset/Fear/YAF_mode_fear_1.wav,Fear,1
Dataset/Fear/YAF_mood_fear_1.wav,Fear,1
Dataset/Fear/YAF_moon_fear_1.wav,Fear,1
Dataset/Fear/YAF_mop_fear_1.wav,Fear,1
Dataset/Fear/YAF_mouse_fear_1.wav,Fear,1
Dataset/Fear/YAF_nag_fear_1.wav,Fear,1
Dataset/Fear/YAF_name_fear_1.wav,Fear,1
Dataset/Fear/YAF_near_fear_1.wav,Fear,1
Dataset/Fear/YAF_neat_fear_1.wav,Fear,1
Dataset/Fear/YAF_nice_fear_1.wav,Fear,1
Dataset/Fear/YAF_note_fear_1.wav,Fear,1
Dataset/Fear/YAF_numb_fear_1.wav,Fear,1
Dataset/Fear/YAF_pad_fear_1.wav,Fear,1
Dataset/Fear/YAF_page_fear_1.wav,Fear,1
Dataset/Fear/YAF_pain_fear_1.wav,Fear,1
Dataset/Fear/YAF_pass_fear_1.wav,Fear,1
Dataset/Fear/YAF_pearl_fear_1.wav,Fear,1
Dataset/Fear/YAF_peg_fear_1.wav,Fear,1
Dataset/Fear/YAF_perch_fear_1.wav,Fear,1
Dataset/Fear/YAF_phone_fear_1.wav,Fear,1
Dataset/Fear/YAF_pick_fear_1.wav,Fear,1
Dataset/Fear/YAF_pike_fear_1.wav,Fear,1
Dataset/Fear/YAF_pole_fear_1.wav,Fear,1
Dataset/Fear/YAF_pool_fear_1.wav,Fear,1
Dataset/Fear/YAF_puff_fear_1.wav,Fear,1
Dataset/Fear/YAF_rag_fear_1.wav,Fear,1
Dataset/Fear/YAF_raid_fear_1.wav,Fear,1
Dataset/Fear/YAF_rain_fear_1.wav,Fear,1
Dataset/Fear/YAF_raise_fear_1.wav,Fear,1
Dataset/Fear/YAF_rat_fear_1.wav,Fear,1
Dataset/Fear/YAF_reach_fear_1.wav,Fear,1
Dataset/Fear/YAF_read_fear_1.wav,Fear,1
Dataset/Fear/YAF_red_fear_1.wav,Fear,1
Dataset/Fear/YAF_ring_fear_1.wav,Fear,1
Dataset/Fear/YAF_ripe_fear_1.wav,Fear,1
Dataset/Fear/YAF_road_fear_1.wav,Fear,1
Dataset/Fear/YAF_room_fear_1.wav,Fear,1
Dataset/Fear/YAF_rose_fear_1.wav,Fear,1
Dataset/Fear/YAF_rot_fear_1.wav,Fear,1
Dataset/Fear/YAF_rough_fear_1.wav,Fear,1
Dataset/Fear/YAF_rush_fear_1.wav,Fear,1
Dataset/Fear/YAF_said_fear_1.wav,Fear,1
Dataset/Fear/YAF_sail_fear_1.wav,Fear,1
Dataset/Fear/YAF_search_fear_1.wav,Fear,1
Dataset/Fear/YAF_seize_fear_1.wav,Fear,1
Dataset/Fear/YAF_sell_fear_1.wav,Fear,1
Dataset/Fear/YAF_shack_fear_1.wav,Fear,1
Dataset/Fear/YAF_shall_fear_1.wav,Fear,1
Dataset/Fear/YAF_shawl_fear_1.wav,Fear,1
Dataset/Fear/YAF_sheep_fear_1.wav,Fear,1
Dataset/Fear/YAF_shirt_fear_1.wav,Fear,1
Dataset/Fear/YAF_should_fear_1.wav,Fear,1
Dataset/Fear/YAF_shout_fear_1.wav,Fear,1
Dataset/Fear/YAF_size_fear_1.wav,Fear,1
Dataset/Fear/YAF_soap_fear_1.wav,Fear,1
Dataset/Fear/YAF_soup_fear_1.wav,Fear,1
Dataset/Fear/YAF_sour_fear_1.wav,Fear,1
Dataset/Fear/YAF_south_fear_1.wav,Fear,1
Dataset/Fear/YAF_sub_fear_1.wav,Fear,1
Dataset/Fear/YAF_such_fear_1.wav,Fear,1
Dataset/Fear/YAF_sure_fear_1.wav,Fear,1
Dataset/Fear/YAF_take_fear_1.wav,Fear,1
Dataset/Fear/YAF_talk_fear_1.wav,Fear,1
Dataset/Fear/YAF_tape_fear_1.wav,Fear,1
Dataset/Fear/YAF_team_fear_1.wav,Fear,1
Dataset/Fear/YAF_tell_fear_1.wav,Fear,1
Dataset/Fear/YAF_thin_fear_1.wav,Fear,1
Dataset/Fear/YAF_third_fear_1.wav,Fear,1
Dataset/Fear/YAF_thought_fear_1.wav,Fear,1
Dataset/Fear/YAF_thumb_fear_1.wav,Fear,1
Dataset/Fear/YAF_time_fear_1.wav,Fear,1
Dataset/Fear/YAF_tip_fear_1.wav,Fear,1
Dataset/Fear/YAF_tire_fear_1.wav,Fear,1
Dataset/Fear/YAF_ton_fear_1.wav,Fear,1
Dataset/Fear/YAF_tool_fear_1.wav,Fear,1
Dataset/Fear/YAF_tough_fear_1.wav,Fear,1
Dataset/Fear/YAF_turn_fear_1.wav,Fear,1
Dataset/Fear/YAF_vine_fear_1.wav,Fear,1
Dataset/Fear/YAF_voice_fear_1.wav,Fear,1
Dataset/Fear/YAF_void_fear_1.wav,Fear,1
Dataset/Fear/YAF_vote_fear_1.wav,Fear,1
Dataset/Fear/YAF_wag_fear_1.wav,Fear,1
Dataset/Fear/YAF_walk_fear_1.wav,Fear,1
Dataset/Fear/YAF_wash_fear_1.wav,Fear,1
Dataset/Fear/YAF_week_fear_1.wav,Fear,1
Dataset/Fear/YAF_wheat_fear_1.wav,Fear,1
Dataset/Fear/YAF_when_fear_1.wav,Fear,1
Dataset/Fear/YAF_which_fear_1.wav,Fear,1
Dataset/Fear/YAF_whip_fear_1.wav,Fear,1
Dataset/Fear/YAF_white_fear_1.wav,Fear,1
Dataset/Fear/YAF_wife_fear_1.wav,Fear,1
Dataset/Fear/YAF_wire_fear_1.wav,Fear,1
Dataset/Fear/YAF_witch_fear_1.wav,Fear,1
Dataset/Fear/YAF_yearn_fear_1.wav,Fear,1
Dataset/Fear/YAF_yes_fear_1.wav,Fear,1
Dataset/Fear/YAF_young_fear_1.wav,Fear,1
Dataset/Fear/YAF_youth_fear_1.wav,Fear,1
Dataset/Happy/OAF_back_happy_1.wav,Happy,1
Dataset/Happy/OAF_bar_happy_1.wav,Happy,1
Dataset/Happy/OAF_base_happy_1.wav,Happy,1
Dataset/Happy/OAF_bath_happy_1.wav,Happy,1
Dataset/Happy/OAF_bean_happy_1.wav,Happy,1
Dataset/Happy/OAF_beg_happy_1.wav,Happy,1
Dataset/Happy/OAF_bite_happy_1.wav,Happy,1
Dataset/Happy/OAF_boat_happy_1.wav,Happy,1
Dataset/Happy/OAF_bone_happy_1.wav,Happy,1
Dataset/Happy/OAF_book_happy_1.wav,Happy,1
Dataset/Happy/OAF_bought_happy_1.wav,Happy,1
Dataset/Happy/OAF_burn_happy_1.wav,Happy,1
Dataset/Happy/OAF_cab_happy_1.wav,Happy,1
Dataset/Happy/OAF_calm_happy_1.wav,Happy,1
Dataset/Happy/OAF_came_happy_1.wav,Happy,1
Dataset/Happy/OAF_cause_happy_1.wav,Happy,1
Dataset/Happy/OAF_chain_happy_1.wav,Happy,1
Dataset/Happy/OAF_chair_happy_1.wav,Happy,1
Dataset/Happy/OAF_chalk_happy_1.wav,Happy,1
Dataset/Happy/OAF_chat_happy_1.wav,Happy,1
Dataset/Happy/OAF_check_happy_1.wav,Happy,1
Dataset/Happy/OAF_cheek_happy_1.wav,Happy,1
Dataset/Happy/OAF_chief_happy_1.wav,Happy,1
Dataset/Happy/OAF_choice_happy_1.wav,Happy,1
Dataset/Happy/OAF_cool_happy_1.wav,Happy,1
Dataset/Happy/OAF_dab_happy_1.wav,Happy,1
Dataset/Happy/OAF_date_happy_1.wav,Happy,1
Dataset/Happy/OAF_dead_happy_1.wav,Happy,1
Dataset/Happy/OAF_death_happy_1.wav,Happy,1
Dataset/Happy/OAF_deep_happy_1.wav,Happy,1
Dataset/Happy/OAF_dime_happy_1.wav,Happy,1
Dataset/Happy/OAF_dip_happy_1.wav,Happy,1
Dataset/Happy/OAF_ditch_happy_1.wav,Happy,1
Dataset/Happy/OAF_dodge_happy_1.wav,Happy,1
Dataset/Happy/OAF_dog_happy_1.wav,Happy,1
Dataset/Happy/OAF_doll_happy_1.wav,Happy,1
Dataset/Happy/OAF_door_happy_1.wav,Happy,1
Dataset/Happy/OAF_fail_happy_1.wav,Happy,1
Dataset/Happy/OAF_fall_happy_1.wav,Happy,1
Dataset/Happy/OAF_far_happy_1.wav,Happy,1
Dataset/Happy/OAF_fat_happy_1.wav,Happy,1
Dataset/Happy/OAF_fit_happy_1.wav,Happy,1
Dataset/Happy/OAF_five_happy_1.wav,Happy,1
Dataset/Happy/OAF_food_happy_1.wav,Happy,1
Dataset/Happy/OAF_gap_happy_1.wav,Happy,1
Dataset/Happy/OAF_gas_happy_1.wav,Happy,1
Dataset/Happy/OAF_gaze_happy_1.wav,Happy,1
Dataset/Happy/OAF_germ_happy_1.wav,Happy,1
Dataset/Happy/OAF_get_happy_1.wav,Happy,1
Dataset/Happy/OAF_gin_happy_1.wav,Happy,1
Dataset/Happy/OAF_goal_happy_1.wav,Happy,1
Dataset/Happy/OAF_good_happy_1.wav,Happy,1
Dataset/Happy/OAF_goose_happy_1.wav,Happy,1
Dataset/Happy/OAF_gun_happy_1.wav,Happy,1
Dataset/Happy/OAF_half_happy_1.wav,Happy,1
Dataset/Happy/OAF_hall_happy_1.wav,Happy,1
Dataset/Happy/OAF_hash_happy_1.wav,Happy,1
Dataset/Happy/OAF_hate_happy_1.wav,Happy,1
Dataset/Happy/OAF_have_happy_1.wav,Happy,1
Dataset/Happy/OAF_haze_happy_1.wav,Happy,1
Dataset/Happy/OAF_hire_happy_1.wav,Happy,1
Dataset/Happy/OAF_hit_happy_1.wav,Happy,1
Dataset/Happy/OAF_hole_happy_1.wav,Happy,1
Dataset/Happy/OAF_home_happy_1.wav,Happy,1
Dataset/Happy/OAF_hurl_happy_1.wav,Happy,1
Dataset/Happy/OAF_hush_happy_1.wav,Happy,1
Dataset/Happy/OAF_jail_happy_1.wav,Happy,1
Dataset/Happy/OAF_jar_happy_1.wav,Happy,1
Dataset/Happy/OAF_join_happy_1.wav,Happy,1
Dataset/Happy/OAF_judge_happy_1.wav,Happy,1
Dataset/Happy/OAF_jug_happy_1.wav,Happy,1
Dataset/Happy/OAF_juice_happy_1.wav,Happy,1
Dataset/Happy/OAF_keen_happy_1.wav,Happy,1
Dataset/Happy/OAF_keep_happy_1.wav,Happy,1
Dataset/Happy/OAF_keg_happy_1.wav,Happy,1
Dataset/Happy/OAF_kick_happy_1.wav,Happy,1
Dataset/Happy/OAF_kill_happy_1.wav,Happy,1
Dataset/Happy/OAF_king_happy_1.wav,Happy,1
Dataset/Happy/OAF_kite_happy_1.wav,Happy,1
Dataset/Happy/OAF_knock_happy_1.wav,Happy,1
Dataset/Happy/OAF_late_happy_1.wav,Happy,1
Dataset/Happy/OAF_laud_happy_1.wav,Happy,1
Dataset/Happy/OAF_lean_happy_1.wav,Happy,1
Dataset/Happy/OAF_learn_happy_1.wav,Happy,1
Dataset/Happy/OAF_lease_happy_1.wav,Happy,1
Dataset/Happy/OAF_lid_happy_1.wav,Happy,1
Dataset/Happy/OAF_life_happy_1.wav,Happy,1
Dataset/Happy/OAF_limb_happy_1.wav,Happy,1
Dataset/Happy/OAF_live_happy_1.wav,Happy,1
Dataset/Happy/OAF_loaf_happy_1.wav,Happy,1
Dataset/Happy/OAF_long_happy_1.wav,Happy,1
Dataset/Happy/OAF_lore_happy_1.wav,Happy,1
Dataset/Happy/OAF_lose_happy_1.wav,Happy,1
Dataset/Happy/OAF_lot_happy_1.wav,Happy,1
Dataset/Happy/OAF_love_happy_1.wav,Happy,1
Dataset/Happy/OAF_luck_happy_1.wav,Happy,1
Dataset/Happy/OAF_make_happy_1.wav,Happy,1
Dataset/Happy/OAF_match_happy_1.wav,Happy,1
Dataset/Happy/OAF_merge_happy_1.wav,Happy,1
Dataset/Happy/OAF_mess_happy_1.wav,Happy,1
Dataset/Happy/OAF_met_happy_1.wav,Happy,1
Dataset/Happy/OAF_mill_happy_1.wav,Happy,1
Dataset/Happy/OAF_mob_happy_1.wav,Happy,1
Dataset/Happy/OAF_mode_happy_1.wav,Happy,1
Dataset/Happy/OAF_mood_happy_1.wav,Happy,1
Dataset/Happy/OAF_moon_happy_1.wav,Happy,1
Dataset/Happy/OAF_mop_happy_1.wav,Happy,1
Dataset/Happy/OAF_mouse_happy_1.wav,Happy,1
Dataset/Happy/OAF_nag_happy_1.wav,Happy,1
Dataset/Happy/OAF_name_happy_1.wav,Happy,1
Dataset/Happy/OAF_near_happy_1.wav,Happy,1
Dataset/Happy/OAF_neat_happy_1.wav,Happy,1
Dataset/Happy/OAF_nice_happy_1.wav,Happy,1
Dataset/Happy/OAF_note_happy_1.wav,Happy,1
Dataset/Happy/OAF_numb_happy_1.wav,Happy,1
Dataset/Happy/OAF_pad_happy_1.wav,Happy,1
Dataset/Happy/OAF_page_happy_1.wav,Happy,1
Dataset/Happy/OAF_pain_happy_1.wav,Happy,1
Dataset/Happy/OAF_pass_happy_1.wav,Happy,1
Dataset/Happy/OAF_pearl_happy_1.wav,Happy,1
Dataset/Happy/OAF_peg_happy_1.wav,Happy,1
Dataset/Happy/OAF_perch_happy_1.wav,Happy,1
Dataset/Happy/OAF_phone_happy_1.wav,Happy,1
Dataset/Happy/OAF_pick_happy_1.wav,Happy,1
Dataset/Happy/OAF_pike_happy_1.wav,Happy,1
Dataset/Happy/OAF_pole_happy_1.wav,Happy,1
Dataset/Happy/OAF_pool_happy_1.wav,Happy,1
Dataset/Happy/OAF_puff_happy_1.wav,Happy,1
Dataset/Happy/OAF_rag_happy_1.wav,Happy,1
Dataset/Happy/OAF_raid_happy_1.wav,Happy,1
Dataset/Happy/OAF_rain_happy_1.wav,Happy,1
Dataset/Happy/OAF_raise_happy_1.wav,Happy,1
Dataset/Happy/OAF_rat_happy_1.wav,Happy,1
Dataset/Happy/OAF_reach_happy_1.wav,Happy,1
Dataset/Happy/OAF_read_happy_1.wav,Happy,1
Dataset/Happy/OAF_red_happy_1.wav,Happy,1
Dataset/Happy/OAF_ring_happy_1.wav,Happy,1
Dataset/Happy/OAF_ripe_happy_1.wav,Happy,1
Dataset/Happy/OAF_road_happy_1.wav,Happy,1
Dataset/Happy/OAF_room_happy_1.wav,Happy,1
Dataset/Happy/OAF_rose_happy_1.wav,Happy,1
Dataset/Happy/OAF_rot_happy_1.wav,Happy,1
Dataset/Happy/OAF_rough_happy_1.wav,Happy,1
Dataset/Happy/OAF_rush_happy_1.wav,Happy,1
Dataset/Happy/OAF_said_happy_1.wav,Happy,1
Dataset/Happy/OAF_sail_happy_1.wav,Happy,1
Dataset/Happy/OAF_search_happy_1.wav,Happy,1
Dataset/Happy/OAF_seize_happy_1.wav,Happy,1
Dataset/Happy/OAF_sell_happy_1.wav,Happy,1
Dataset/Happy/OAF_shack_happy_1.wav,Happy,1
Dataset/Happy/OAF_shall_happy_1.wav,Happy,1
Dataset/Happy/OAF_shawl_happy_1.wav,Happy,1
Dataset/Happy/OAF_sheep_happy_1.wav,Happy,1
Dataset/Happy/OAF_shirt_happy_1.wav,Happy,1
Dataset/Happy/OAF_should_happy_1.wav,Happy,1
Dataset/Happy/OAF_shout_happy_1.wav,Happy,1
Dataset/Happy/OAF_size_happy_1.wav,Happy,1
Dataset/Happy/OAF_soap_happy_1.wav,Happy,1
Dataset/Happy/OAF_soup_happy_1.wav,Happy,1
Dataset/Happy/OAF_sour_happy_1.wav,Happy,1
Dataset/Happy/OAF_south_happy_1.wav,Happy,1
Dataset/Happy/OAF_sub_happy_1.wav,Happy,1
Dataset/Happy/OAF_such_happy_1.wav,Happy,1
Dataset/Happy/OAF_sure_happy_1.wav,Happy,1
Dataset/Happy/OAF_take_happy_1.wav,Happy,1
